index,tweetid,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,in_reply_to_userid,in_reply_to_tweetid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions,poll_choices,Conspiracy Theory_pred,Education_pred,Environment_pred,Labor/Employment_pred,Religion_pred,Science/Technology_pred,annotations
1208761,806258783143927808,rWy0HFzyfS8yaPDRLvrSqXCBDq4UBY2m5B2HIbCMeSE=,rWy0HFzyfS8yaPDRLvrSqXCBDq4UBY2m5B2HIbCMeSE=,rWy0HFzyfS8yaPDRLvrSqXCBDq4UBY2m5B2HIbCMeSE=,,"All the most surprising information of politics and economic of utlima hour. Follow us and find out today
#TOPPOLITICAL
#FOLLOWUS",,2498.0,4784,2016-11-11,es,en,ANOTHER WIN: Obama Admin Admits Trump Can Just “Walk Away” From Iran Deal… https://t.co/8FGQHwHLuf https://t.co/DVYOXV6Z2y,2016-12-06 22:07,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qekvyP'],[],,0.0,0.0,0.0,0.0,1.0,0.0,['Religion']
1553453,812103996735242240,bHUy9uuigIItuBR53KqUvcI7WeaUuY1OaK3sH28ufcM=,bHUy9uuigIItuBR53KqUvcI7WeaUuY1OaK3sH28ufcM=,bHUy9uuigIItuBR53KqUvcI7WeaUuY1OaK3sH28ufcM=,,"Discover everything we carry for you. follow us
#tweettop
#toppolitics
#tweetpolitics",,1315.0,3523,2016-12-01,es,en,BREAKING : Obama DUMPING Post 9/11 Requirement to Register Male Muslim Immigrants https://t.co/XHJV6T1IN0 https://t.co/HsiESVpNaG,2016-12-23 01:14,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qti0tV'],[],,1.0,0.0,0.0,0.0,1.0,0.0,"['Conspiracy Theory', 'Religion']"
751248,826390029379395584,UgO2Hz9mZsWWFaeOsq7SLe1v8YWGt8qumeDrO1K9V6Q=,UgO2Hz9mZsWWFaeOsq7SLe1v8YWGt8qumeDrO1K9V6Q=,UgO2Hz9mZsWWFaeOsq7SLe1v8YWGt8qumeDrO1K9V6Q=,,"Follow the politician who will change the world, I will give you information every day of President Donald Trump, outstanding politics Top.!",,71.0,198,2017-01-04,es,en,The anti-Trump resistance will fail if we don't ditch establishment Democrats | Bhaskar Sunkara https://t.co/RnNQV4F5si https://t.co/83qmhuLhpo,2017-01-31 11:21,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qjqCjS'],[],,1.0,0.0,0.0,0.0,1.0,0.0,"['Conspiracy Theory', 'Religion']"
883387,842453109032996866,lsTP5Y6i+Tr6izzPm2yRjGTQie3QNQ8EtLGmLEB1I=,lsTP5Y6i+Tr6izzPm2yRjGTQie3QNQ8EtLGmLEB1I=,lsTP5Y6i+Tr6izzPm2yRjGTQie3QNQ8EtLGmLEB1I=,Estados Unidos,"Americas news, all the best of your hands policy, All political information at your house, and more
#TOPAMERICA
#TOPX",,2270.0,5064,2016-11-03,es,en,JUST IN : FBI Deputy Director Flies Into an Anti-Trump Tirade https://t.co/TyccQEzt8r https://t.co/qtaySymUDi,2017-03-16 19:10,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://truthfeed.com/just-in-fbi-deputy-director-flies-into-an-anti-trump-tirade/57701/?utm_source=dlvr.it&utm_medium=twitter'],[],,1.0,0.0,0.0,0.0,1.0,0.0,"['Conspiracy Theory', 'Religion']"
1404095,824643003432071168,QoBP+nq6f3XY5+uqvB+tTmB849nkBm7f3PmorpJAHQ=,QoBP+nq6f3XY5+uqvB+tTmB849nkBm7f3PmorpJAHQ=,QoBP+nq6f3XY5+uqvB+tTmB849nkBm7f3PmorpJAHQ=,,"Follow me and you will not get bored, I have the most spectacular news that will surprise you every day, everything about Donal Trump and more..!",,1.0,20,2017-01-03,es,en,Donald Trump hits back at Mexico's Nieto: Cancel our meeting if you won't pay for the wall https://t.co/gldCLus7oa https://t.co/InYEzcgOAh,2017-01-26 15:39,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qgaNKr'],[],,0.0,0.0,0.0,0.0,1.0,0.0,['Religion']
1318751,809556811644710913,bHUy9uuigIItuBR53KqUvcI7WeaUuY1OaK3sH28ufcM=,bHUy9uuigIItuBR53KqUvcI7WeaUuY1OaK3sH28ufcM=,bHUy9uuigIItuBR53KqUvcI7WeaUuY1OaK3sH28ufcM=,,"Discover everything we carry for you. follow us
#tweettop
#toppolitics
#tweetpolitics",,1315.0,3523,2016-12-01,es,en,BEHNA: Despicable Magazine @Slate Compares Donald Trump To Murderer Dylann Roof https://t.co/W3fChGiCQj https://t.co/01euAq759t,2016-12-16 00:32,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qrluBI'],[15164565],,1.0,0.0,0.0,0.0,1.0,0.0,"['Conspiracy Theory', 'Religion']"
1152610,895468701797027841,sqRUNJ5cHHH1cKR41LIh5C3UyiXsrQOWoYsK3YED7ig=,sqRUNJ5cHHH1cKR41LIh5C3UyiXsrQOWoYsK3YED7ig=,sqRUNJ5cHHH1cKR41LIh5C3UyiXsrQOWoYsK3YED7ig=,Estados Unidos,"Born on 8/8/69, From New Orleans, Louisiana, Have two awesome kids. Christian, Pro Life, Pro Gun, Conservative, follow me",https://t.co/XZtuPewZif,1385.0,3748,2017-07-27,es,en,#mar RT Carolin17951107: https://t.co/ksqvcosKKM Let's go BLOW the #NK boat out of the water AND send the message WE aren't PLAYIN' the ga…,2017-08-10 02:15,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,"['mar', 'NK']",['http://conservativetribune.com/north-korea-anti-navy-weapon/?utm_source=Email&utm_medium=PostUp&utm_campaign=CTConservativeBrief&utm_content=2017-08-09'],[],,0.0,0.0,0.0,0.0,0.0,0.0,[]
245201,1180375343603097601,702546703438716929,Afro puff missy mommy 🇺🇬🇳🇬,jeromeabba,"Uganda, Nigeria Online","Principled mom| Miss independent |IT specialist | Introvert | Content Creator |Your secret admirer😉😋😘🇺🇬
#muhoozi_project I NRM & Bebecool diehard✌️👍",https://t.co/G8J50FnKMK,20912.0,18384,2016-02-24,en,en,"RT @Fretty_Phil: Adversity reveals genius, prosperity conceals it...",2019-10-05 06:53,Twitter for Android,,,,True,,1.1803438683337073e+18,absent,absent,0.0,0.0,0.0,0.0,[],[],['733784915142119424'],,0.0,1.0,0.0,0.0,0.0,0.0,['Education']
619217,1347768611549622272,tIqO9NL1nMeAkBtzkYnDd1fAiyMfmB+GnikD+GKOHk=,tIqO9NL1nMeAkBtzkYnDd1fAiyMfmB+GnikD+GKOHk=,tIqO9NL1nMeAkBtzkYnDd1fAiyMfmB+GnikD+GKOHk=,,"Social media activist| People power desserter| Nrm supporter| Muzzukulu wa Museveni| #muhoozi_project2026 #Muhoozi_project.👍
Londa #M72021
#UgandaDecides2021",,320.0,250,2020-05-20,en,en,"RT @cSUegghdgVea9cSkzSL+RiCDPYKygUmXr12GaFQMtg8=: #MOHDelivers 
Today mr president @KagutaMuseveni is commissioning a newly rehabilitated and expanded 200 bed Yumbe Regional…",2021-01-09 04:54,Twitter for Android,,,1.3363160259192668e+18,True,cSUegghdgVea9cSkzSL+RiCDPYKygUmXr12GaFQMtg8=,1.3477603911961764e+18,absent,absent,0.0,0.0,0.0,0.0,['MOHDelivers'],[],"['cSUegghdgVea9cSkzSL+RiCDPYKygUmXr12GaFQMtg8=', '126955629']",,0.0,0.0,0.0,0.0,0.0,0.0,[]
257495,1181952584329940992,UJXa+9VRja7S5P29nME++17tBPvhdyWkw2CmZy+Rhk=,UJXa+9VRja7S5P29nME++17tBPvhdyWkw2CmZy+Rhk=,UJXa+9VRja7S5P29nME++17tBPvhdyWkw2CmZy+Rhk=,"Wakiso, Uganda",Happiness n music is my Defin3s m!!!   AM TEAM MUHOOZI KAINERUGABA for life . 👨🏿‍✈️👨🏿‍✈️👨🏿‍✈️👨🏿‍✈️    @mkainerugaba,,523.0,407,2017-02-15,en,en,"RT @KanonoTinyefuza: 2 pic of yng boys who hv grwn into mature, global and responsible citizens. @UhuruKenyattah &amp; @mkainerugaba are truely…",2019-10-09 15:20,Twitter for iPhone,,,,True,,1.181534271204397e+18,absent,absent,0.0,0.0,0.0,0.0,[],[],"['1169839071398490114', '1109855297999462402', '2723451553']",,0.0,1.0,0.0,0.0,0.0,0.0,['Education']
470184,1215573419766550528,702546703438716929,Afro puff missy mommy 🇺🇬🇳🇬,jeromeabba,"Uganda, Nigeria Online","Principled mom| Miss independent |IT specialist | Introvert | Content Creator |Your secret admirer😉😋😘🇺🇬
#muhoozi_project I NRM & Bebecool diehard✌️👍",https://t.co/G8J50FnKMK,20912.0,18384,2016-02-24,en,en,"RT @nyanzi_martha: TGIF💃💃💃…
Its #KFCFamTime,start your weekend with these finger licking chicken pieces https://t.co/qFFhgAORyy",2020-01-10 09:57,Twitter for Android,,,,True,,1.2155565298328084e+18,absent,absent,0.0,0.0,0.0,0.0,['KFCFamTime'],[],['1043184817213513728'],,0.0,0.0,0.0,0.0,0.0,0.0,[]
657613,805112785378021376,AvEPCWQpZqVO3OkzYIojAyL864QEa8ZxQntOYevPEOA=,AvEPCWQpZqVO3OkzYIojAyL864QEa8ZxQntOYevPEOA=,AvEPCWQpZqVO3OkzYIojAyL864QEa8ZxQntOYevPEOA=,,"Discover everything of america by this twitter channel, follow us and discover the latest information both political and economic
#TOPPOLITICAL
#NEWSALLAMERICA",,2011.0,4813,2016-11-11,es,en,BREAKING : Massive Voter Fraud Uncovered in Nevada https://t.co/iJ6Sj5exmq https://t.co/ZCCcxvI4P0,2016-12-03 18:13,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qw3hJB'],[],,1.0,0.0,0.0,0.0,0.0,0.0,['Conspiracy Theory']
1487479,813367674386268160,GpwCCMr363feXR16DMcFosjsQJlTgOIGD0dEdtvs0=,GpwCCMr363feXR16DMcFosjsQJlTgOIGD0dEdtvs0=,GpwCCMr363feXR16DMcFosjsQJlTgOIGD0dEdtvs0=,,"Here you will find information of last minute and updated to give to know the secrets of america..
Follow..!!
#TOPUSA
#FOLLOW",,1860.0,2291,2016-11-11,es,en,Rabbi Uses National Menorah Lighting to TRASH Obama https://t.co/9HrGNH0fBJ https://t.co/eXCOIGgPV2,2016-12-26 12:55,dlvr.it,,,,False,,,absent,absent,0.0,0.0,1.0,0.0,[],['http://viid.me/qtQGXr'],[],,0.0,0.0,0.0,0.0,1.0,0.0,['Religion']
1009705,825154237030031362,Pi7IkAg7kzGc9jfgPIhnAq1f1Y08MAQxSLf2or9dKQQ=,Pi7IkAg7kzGc9jfgPIhnAq1f1Y08MAQxSLf2or9dKQQ=,Pi7IkAg7kzGc9jfgPIhnAq1f1Y08MAQxSLf2or9dKQQ=,,"Do you want to know the letters of Twee? Follow us and discover the ace down the sleeve, we have the best twee tellers of the moment.!#TrumpTop",,1.0,22,2017-01-03,es,en,Squatters turn oligarch's empty London property into homeless shelter https://t.co/yNuaEFopQS https://t.co/wjkSQhwuB6,2017-01-28 01:31,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qgVMvS'],[],,0.0,0.0,1.0,1.0,1.0,0.0,"['Environment', 'Labor/Employment', 'Religion']"
8645,988758661630693376,883565926473486336,Pamela Spenser,PamSpenser,"Oslo, Norge",,https://t.co/hp2YSSx63E,6502.0,583,2017-07-08,en,en,"""We do not buy #US weapons for our money, but, unfortunately, the US does it for #terrorist organizations for free"", - #Turkish President #Erdogan https://t.co/mnC9XmdTYE",2018-04-24 12:36,Twitter Web Client,,,,False,,,absent,absent,0.0,0.0,10.0,4.0,"['US', 'terrorist', 'Turkish', 'Erdogan']",[],[],,1.0,0.0,1.0,0.0,1.0,0.0,"['Conspiracy Theory', 'Environment', 'Religion']"
399523,1278189435662860288,cSUegghdgVea9cSkzSL+RiCDPYKygUmXr12GaFQMtg8=,cSUegghdgVea9cSkzSL+RiCDPYKygUmXr12GaFQMtg8=,cSUegghdgVea9cSkzSL+RiCDPYKygUmXr12GaFQMtg8=,,,,3922.0,5022,2019-03-25,en,en,RT @DianaGenius1: Haters don’t ever show the hate until they see others doing it 😂🤦🏾‍♀️,2020-07-01 04:51,Twitter Web App,,,,True,,1.2781870796551373e+18,absent,absent,0.0,0.0,0.0,0.0,[],[],['861502782'],,0.0,0.0,0.0,0.0,0.0,0.0,[]
159370,999966016787623938,931634107926401024,Ruhima Jonah,AsantejnrRuhima,Uganda,"Common sense enthusiastic,NRA IDEOLOGUE, Pan Africanist, Lumumbist, Anti-Imperialists and Their Puppets #VisitUganda",https://t.co/7qSRPxBtVj,10615.0,2732,2017-11-17,en,en,"@pauli_eja @Solomonkibs73 @marvinmafumbo Yo wise, so they shldnt....? https://t.co/vQMIrmX0k5",2018-05-25 10:50,Twitter for Android,931388925947629568,9.999638361941812e+17,,False,,,absent,absent,0.0,1.0,3.0,2.0,[],[],"['931388925947629568', '3313450865', '3716286676']",,0.0,0.0,0.0,0.0,0.0,0.0,[]
759705,807992376903860224,c3jow+uuKJV40XmRzAPOHTgedX3lyHSIk39uMv5XHw=,c3jow+uuKJV40XmRzAPOHTgedX3lyHSIk39uMv5XHw=,c3jow+uuKJV40XmRzAPOHTgedX3lyHSIk39uMv5XHw=,,"Here you will see all the political information of the moment
#Tweettop
#PoliticsTop",,1312.0,3712,2016-12-01,es,en,Kellyanne Conway Praises Trump Changing DC; Possible Tillerson Choice [FULL INTERVIEW] https://t.co/pEeVmqQR4d https://t.co/9uepidIWRt,2016-12-11 16:56,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qeM0CS'],[],,0.0,0.0,0.0,1.0,1.0,0.0,"['Labor/Employment', 'Religion']"
846997,915665387039150080,DEhW0gcqZuMYIS9f7V61WWFRrbP+eZE56AZlPBWP7k=,DEhW0gcqZuMYIS9f7V61WWFRrbP+eZE56AZlPBWP7k=,DEhW0gcqZuMYIS9f7V61WWFRrbP+eZE56AZlPBWP7k=,Estados Unidos,"Happy wife, animal lover, appreciator of great books and good beer. God Bless the USA! #MAGA, #Covfefe",https://t.co/zxyYYbkrR5,1842.0,4739,2017-09-06,es,en,"This Video Might Only Be 9 Seconds, But It's The Funniest Thing You'll See All Day https://t.co/crGiSn8DmE",2017-10-04 19:50,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://ift.tt/2xVyjyO'],[],,0.0,1.0,0.0,0.0,0.0,1.0,"['Education', 'Science/Technology']"
1375763,901605502437789696,tKlLtwQbH7rVN2yr6kwacDwtd1mjclWoIbY021UQhXA=,tKlLtwQbH7rVN2yr6kwacDwtd1mjclWoIbY021UQhXA=,tKlLtwQbH7rVN2yr6kwacDwtd1mjclWoIbY021UQhXA=,Estados Unidos,"Mom of 3, Gma to 1, son w Downs, son w pituitary gland brain tumor, employed, student, stroke in Feb.priced out of insur #MAGAWA #THANKGODTRUMPWON",https://t.co/4srF9AuhkP,2728.0,864,2017-08-18,es,en,Liberal Violence Forces a Pro-Trump Rally to be CANCELED https://t.co/3C0tHxSlB7 https://t.co/Ur1iomwu2Z,2017-08-27 00:41,IFTTT,,,,False,,,absent,absent,0.0,0.0,1.0,0.0,[],['http://ift.tt/2weH5Yd'],[],,1.0,0.0,0.0,0.0,1.0,0.0,"['Conspiracy Theory', 'Religion']"
1173535,896852672363601924,UKVPIqG1Py2ueavUCjrJqsgRIIk30PxONQKTCU5MX1w=,UKVPIqG1Py2ueavUCjrJqsgRIIk30PxONQKTCU5MX1w=,UKVPIqG1Py2ueavUCjrJqsgRIIk30PxONQKTCU5MX1w=,Estados Unidos,#God Loving #Conservative. San Francisco 49ers. NY Yankees. UNC Tar Heels. Romans 12:2 #TrumpTrain #MAGA I support the thin blue line. LeBron is ?? Follow me,https://t.co/4srF9ALSJp,1534.0,1031,2017-08-08,es,en,RT true_pundit: Mike Huckabee: Trump Should Send Maxine Waters to North Korea https://t.co/A3GEiACinz,2017-08-13 21:55,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://truepundit.com/mike-huckabee-trump-should-send-maxine-waters-to-north-korea/'],[],,0.0,0.0,0.0,0.0,1.0,0.0,['Religion']
1412437,898228926773956611,BqO5SEFJJES3iQwLvE30hQTmi9WNen+8zUmcUGbSLY=,BqO5SEFJJES3iQwLvE30hQTmi9WNen+8zUmcUGbSLY=,BqO5SEFJJES3iQwLvE30hQTmi9WNen+8zUmcUGbSLY=,Estados Unidos,"#Trump #MAGA #DrainTheSwamp #AmericaFirst Proud mother of a wounded soldier. Vegan. Blessed with twins, a beautiful grandson, & 2 great dogs Follow me",https://t.co/XZtuPeOA9N,886.0,3745,2017-07-27,es,en,#ross LOL : Jimmy Kimmel Reads Comments from Trump Supporters Slamming Him https://t.co/pWZOSplq1c #ros https://t.co/82fFfpGpB9,2017-08-17 17:03,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,"['ross', 'ros']",['http://ift.tt/2wTGzi6'],[],,0.0,1.0,0.0,0.0,1.0,0.0,"['Education', 'Religion']"
1274523,825408925012856832,C8bD2CpRMBImv3ycp6zpPC3HOBmBAsTAETey6QLz1NQ=,C8bD2CpRMBImv3ycp6zpPC3HOBmBAsTAETey6QLz1NQ=,C8bD2CpRMBImv3ycp6zpPC3HOBmBAsTAETey6QLz1NQ=,,"Do you want to know what awaits the world with Donald Trump? Follow me and I will reveal the best top secrets of the moment, you will not regret it.:!",,3.0,30,2017-01-03,es,en,BREAKING : FedEx Won’t Fire Employee Who Rescued Old Glory From Flag Burning Liberals https://t.co/qLFhVhDVOb https://t.co/PWQvlyn0yo,2017-01-28 18:23,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qhw5AF'],[],,0.0,1.0,1.0,1.0,1.0,1.0,"['Education', 'Environment', 'Labor/Employment', 'Religion', 'Science/Technology']"
1359559,874305825178865664,EnJOMZA4bIqKIG7CS5cI7OPKgxg6HAIo4+AwnWjN44=,EnJOMZA4bIqKIG7CS5cI7OPKgxg6HAIo4+AwnWjN44=,EnJOMZA4bIqKIG7CS5cI7OPKgxg6HAIo4+AwnWjN44=,Estados Unidos,All information of america and more.. TOP USA #AMERICA #TOPUSA #POLITICSTOP,,2072.0,2243,2016-11-03,es,en,VIDEO : Comey and Obama UNMASKED 20 Million U.S. Citizens’ Bank Accounts  https://t.co/GLQlsbXMDX https://t.co/QDgcKvcYVv,2017-06-12 16:42,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://ceesty.com/qKlRkZ'],[],,1.0,0.0,0.0,0.0,1.0,0.0,"['Conspiracy Theory', 'Religion']"
594930,1240387846055309317,830195087078518785,ssebunya shafique,ssebunyashaf,Uganda,"economics politics music and sports
@arsenal & @Barcelona",https://t.co/4lf4iRcXJT,15717.0,4232,2017-02-10,en,en,RT @6HzliD++VVwihFkew8M6UMhF8vgduknjat27nbpW1A=: @ManToFollowUg @CQvMyyB0YfvwrUrsaZ6KI7yqaJfSUDTrAI0joQhgMA= @mkainerugaba I have always told many dat he is a hero in the area. Many ov us w/o were…,2020-03-18 21:21,Twitter for Android,,,,True,6HzliD++VVwihFkew8M6UMhF8vgduknjat27nbpW1A=,1.2403863824235643e+18,absent,absent,0.0,0.0,0.0,0.0,[],[],"['6HzliD++VVwihFkew8M6UMhF8vgduknjat27nbpW1A=', '1168503090045181954', 'CQvMyyB0YfvwrUrsaZ6KI7yqaJfSUDTrAI0joQhgMA=', '2723451553']",,0.0,0.0,0.0,0.0,0.0,0.0,[]
669398,825230734155669504,iIUzl6mpc16HfI7ZvGSbuEG9Vlz2F6Dqemg3KaP+70s=,iIUzl6mpc16HfI7ZvGSbuEG9Vlz2F6Dqemg3KaP+70s=,iIUzl6mpc16HfI7ZvGSbuEG9Vlz2F6Dqemg3KaP+70s=,,"Journalist, fun, I love the good music and my country, follow me and I will take all that, with the best twee that if they are worth reading.!#TrumpTop",,1.0,28,2017-01-03,es,en,Why sex and love don’t belong in the same bed https://t.co/Ivup52lFdT https://t.co/Tjl9TyPSia,2017-01-28 06:35,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qgMl5S'],[],,0.0,0.0,0.0,1.0,1.0,1.0,"['Labor/Employment', 'Religion', 'Science/Technology']"
1050713,814656539143217152,zxVtYztY6hsoTFHqLa2EYHWORKzpYW6gW+p3fxGF1M=,zxVtYztY6hsoTFHqLa2EYHWORKzpYW6gW+p3fxGF1M=,zxVtYztY6hsoTFHqLa2EYHWORKzpYW6gW+p3fxGF1M=,,"All the top politics of the moment, follow us and you are part of the best information of the moment..
#Powerpolitics #DailyPolitics",,930.0,2776,2016-12-02,es,en,"VIDEO : OneWeb Founder on Bringing 3,000 Jobs Back to the U.S! https://t.co/MOXNLSYKNU https://t.co/87FI55jG6U",2016-12-30 02:17,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qyo86f'],[],,0.0,1.0,0.0,1.0,0.0,1.0,"['Education', 'Labor/Employment', 'Science/Technology']"
797918,919005932524310529,UKVPIqG1Py2ueavUCjrJqsgRIIk30PxONQKTCU5MX1w=,UKVPIqG1Py2ueavUCjrJqsgRIIk30PxONQKTCU5MX1w=,UKVPIqG1Py2ueavUCjrJqsgRIIk30PxONQKTCU5MX1w=,Estados Unidos,#God Loving #Conservative. San Francisco 49ers. NY Yankees. UNC Tar Heels. Romans 12:2 #TrumpTrain #MAGA I support the thin blue line. LeBron is ?? Follow me,https://t.co/4srF9ALSJp,1534.0,1031,2017-08-08,es,en,VIDEO: Joy Behar Compares President Trump Unfavorably to Saddam Hussein https://t.co/Sl1B4J9DMq,2017-10-14 01:04,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://ift.tt/2yn01Xm'],[],,0.0,0.0,0.0,0.0,1.0,0.0,['Religion']
1269173,794944922084220928,zjM1VynckXRrGwh4gmb384xY3JQpuVwZE7EqEbpbQ7c=,zjM1VynckXRrGwh4gmb384xY3JQpuVwZE7EqEbpbQ7c=,zjM1VynckXRrGwh4gmb384xY3JQpuVwZE7EqEbpbQ7c=,Estados Unidos,We take the best information fast and timely policies thus giving to know the most hidden secrets of politics,,4044.0,3185,2016-10-23,es,en,VIDEO : Liberal IDIOT Juan Williams DEFENDS Hillary’s DEBATE CHEATING Scandal – Can someone tell me how this lying… https://t.co/lHdIfnOWUW https://t.co/17axvy9oQL,2016-11-05 16:50,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://sh.st/7tRR0'],[],,1.0,0.0,0.0,0.0,1.0,0.0,"['Conspiracy Theory', 'Religion']"
1452566,861061536101486592,lsTP5Y6i+Tr6izzPm2yRjGTQie3QNQ8EtLGmLEB1I=,lsTP5Y6i+Tr6izzPm2yRjGTQie3QNQ8EtLGmLEB1I=,lsTP5Y6i+Tr6izzPm2yRjGTQie3QNQ8EtLGmLEB1I=,Estados Unidos,"Americas news, all the best of your hands policy, All political information at your house, and more
#TOPAMERICA
#TOPX",,2270.0,5064,2016-11-03,es,en,VIDEO : Pastor Jeffress “Trump is the Most FAITH FRIENDLY President in U.S. History” https://t.co/sgh882vtCg https://t.co/gkEIhSp9BV,2017-05-07 03:34,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://truthfeed.com/video-pastor-jeffress-trump-is-the-most-faith-friendly-president-in-u-s-history/71314/?utm_source=dlvr.it&utm_medium=twitter'],[],,1.0,1.0,0.0,0.0,1.0,1.0,"['Conspiracy Theory', 'Education', 'Religion', 'Science/Technology']"
1110331,893672344681672704,eaAo0wXnHse2M2MzGuRedKzvJhQFjMiBBKu4orT2EJs=,eaAo0wXnHse2M2MzGuRedKzvJhQFjMiBBKu4orT2EJs=,eaAo0wXnHse2M2MzGuRedKzvJhQFjMiBBKu4orT2EJs=,Estados Unidos,Virginia Republican Alliance (VRA)is a NATIONWIDE grassroots organization PROMOTING #Conservative #Republican values #PATRIOT #DEPLORABLE #MAGA #TRUMP Follow me,https://t.co/4srF9ALSJp,1436.0,2831,2017-07-31,es,en,They are Gone!!! History!! They dug their grave!! #VoteThemOut https://t.co/OjPj4gLQhi,2017-08-05 03:17,IFTTT,,,8.935673618313585e+17,False,,,absent,absent,0.0,0.0,0.0,0.0,['VoteThemOut'],['https://twitter.com/krissymaga3x/status/893567361831358465'],[],,1.0,1.0,1.0,0.0,1.0,0.0,"['Conspiracy Theory', 'Education', 'Environment', 'Religion']"
1465735,852287022286884864,f4h7ajYblZt70h+rODJu6DfUqfZXAvqvAVap4ImIbw=,f4h7ajYblZt70h+rODJu6DfUqfZXAvqvAVap4ImIbw=,f4h7ajYblZt70h+rODJu6DfUqfZXAvqvAVap4ImIbw=,Estados Unidos,"All major information policy in the world, we are ready to give you the most accurate and timely information in the field of politics and economics",,4091.0,3376,2016-10-21,es,en,BREAKING : New Report Reveals Trump is Deporting 4 Thousand Somali Migrants https://t.co/UYPGfroYm4 https://t.co/ZlsHJAXiS6,2017-04-12 22:27,dlvr.it,,,,False,,,absent,absent,0.0,0.0,1.0,0.0,[],['http://truthfeed.com/breaking-new-report-reveals-trump-is-deporting-4-thousand-somali-migrants/64390/?utm_source=dlvr.it&utm_medium=twitter'],[],,0.0,1.0,1.0,1.0,1.0,1.0,"['Education', 'Environment', 'Labor/Employment', 'Religion', 'Science/Technology']"
721370,822718433296953344,zxVtYztY6hsoTFHqLa2EYHWORKzpYW6gW+p3fxGF1M=,zxVtYztY6hsoTFHqLa2EYHWORKzpYW6gW+p3fxGF1M=,zxVtYztY6hsoTFHqLa2EYHWORKzpYW6gW+p3fxGF1M=,,"All the top politics of the moment, follow us and you are part of the best information of the moment..
#Powerpolitics #DailyPolitics",,930.0,2776,2016-12-02,es,en,"GENS. MATTIS, KELLY CONFIRMED, POMPEO LIKELY NEXT https://t.co/6CTx0uwrQ1 https://t.co/LAiUbZ7crV",2017-01-21 08:12,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qsB7MX'],[],,0.0,0.0,0.0,0.0,0.0,1.0,['Science/Technology']
1091911,906302591168077824,uvqBuB+CG9pCX7Fy476OWhXYWsS5WpcWdOu3gHxKb+M=,uvqBuB+CG9pCX7Fy476OWhXYWsS5WpcWdOu3gHxKb+M=,uvqBuB+CG9pCX7Fy476OWhXYWsS5WpcWdOu3gHxKb+M=,Estados Unidos,#PATRIOT #BACKTHEBLUE #1A #2A #MAGA I SUPPORT @POTUS @FLOTUS 100% #SUPPORTOURTROOPS #VETS ????#TRUMPTRAIN. LOVE HISTORY/ASTRONOMY/NATURE/TRAVELING/LEARNING.,https://t.co/4srF9AuhkP,2182.0,81,2017-08-18,es,en,"BREAKING: Irma Forces 850,000 Florida Residents to Evacuate  https://t.co/wWGWBZTwO7",2017-09-08 23:45,Zapier.com,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://zpr.io/PQeyS'],[],,0.0,0.0,1.0,0.0,0.0,1.0,"['Environment', 'Science/Technology']"
