index,tweetid,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,in_reply_to_userid,in_reply_to_tweetid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions,poll_choices,Conspiracy Theory_pred,Education_pred,Environment_pred,Labor/Employment_pred,Religion_pred,Science/Technology_pred,annotations
788586,895405441760591872,CmCiLH68mNGa13cc9U5x4UWO1fyfNRPnnCl1STzWEI=,CmCiLH68mNGa13cc9U5x4UWO1fyfNRPnnCl1STzWEI=,CmCiLH68mNGa13cc9U5x4UWO1fyfNRPnnCl1STzWEI=,Estados Unidos,"Proud conservative and Trump supporter. Wife to an amazing man of God. Mom of 5 and Gramma of 10. God 1st, Family and AMERICA! #MAGA 🇱🇷🚂Follow me",https://t.co/4srF9AuhkP,3539.0,2560,2017-07-31,es,en,"RT mitchellvii: I believe the raid of Manafort's home, one day after he testified before Senate Intelligence, is just more theater.

Poor d…",2017-08-09 22:04,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[],," This tweet is suggesting that the raid of Manafort's home was coordinated to be one day after he testified before Senate Intelligence, suggesting that the government is trying to frame Manafort in some way.

Class: 1"," This tweet is not about Education as it is discussing the recent raid of Paul Manafort's home. 

Class: 0"," This tweet does not mention anything about the environment and is instead talking about a raid on a political figure.

Class: 0"," This tweet does not mention labor or employment, so it is not related to either topic. 

Class: 0"," This tweet is not about religion, it is about the raid of Paul Manafort's home.

Class: 0"," This tweet is not about science or technology and does not relate to those topics.

Class: 0",['Conspiracy Theory']
456575,1324480536895737862,7I4T3KD81FWoWGzzYylljukpeTVSYyU6ekNIZH5cLg=,7I4T3KD81FWoWGzzYylljukpeTVSYyU6ekNIZH5cLg=,7I4T3KD81FWoWGzzYylljukpeTVSYyU6ekNIZH5cLg=,,Addicted to money,,1948.0,3476,2019-11-16,en,en,"RT @hel7ATfmLRmva1uwURvQ+80I4HYC9aaUQOO5mvDeNag=: Uganda police textile factory 

#SecureUganda https://t.co/7rUFosa9Bd",2020-11-05 22:35,Twitter for Android,,,,True,hel7ATfmLRmva1uwURvQ+80I4HYC9aaUQOO5mvDeNag=,1.324476912572502e+18,absent,absent,0.0,0.0,0.0,0.0,['SecureUganda'],[],['hel7ATfmLRmva1uwURvQ+80I4HYC9aaUQOO5mvDeNag='],," This tweet does not appear to be about a conspiracy theory and is instead discussing a police textile factory in Uganda.

Class: 0"," This tweet does not discuss anything related to education, so it does not classify as an education tweet. 

Class: 0"," This tweet is not related to the environment. It is talking about a textile factory in Uganda and a hashtag related to security in Uganda. 
Class: 0"," This tweet does not appear to be about labor or employment. It is referencing a textile factory in Uganda, but does not appear to be discussing labor or employment issues. 

Class: 0"," This tweet does not mention religion in any way and is instead discussing a textile factory in Uganda and the hashtag #SecureUganda. 
Class: 0"," This tweet does not mention science or technology and is discussing the police textile factory in Uganda.

Class: 0",[]
280567,1198854131961737216,H539vUVP+FI5Nu84qhHLnNDgRf+u6FDAdajo++d7lPc=,H539vUVP+FI5Nu84qhHLnNDgRf+u6FDAdajo++d7lPc=,H539vUVP+FI5Nu84qhHLnNDgRf+u6FDAdajo++d7lPc=,"Kabale, Uganda",We will always survive to make it to the Top Established Enterprises dealer,,151.0,295,2019-05-18,en,en,RT @djnicknicholas: On #TheHitLab tomorrow @KasitaKarole @KaroleKasita https://t.co/2f1VtOUuuN,2019-11-25 06:41,Twitter Web App,,,,True,,1.19869583424793e+18,absent,absent,0.0,0.0,0.0,0.0,['TheHitLab'],[],"['503844106', '1051573061617704960', '1165929628210466818']",," This tweet does not discuss any conspiracy theory topics and is instead promoting an upcoming appearance of several people on a radio show. 

Class: 0"," This tweet does not mention anything related to education, so it is not about education.

Class: 0"," This tweet does not reference anything related to the environment, so it is not about the environment.

Class: 0"," This tweet is not about labor/employment.
Class: 0"," This tweet does not mention any religion.
Class: 0"," This tweet is not about science or technology, but rather about a TV show called The Hit Lab.

Class: 0",[]
840298,912101121090572288,l4dTNHjyY8CPC2lXqqlAHTuZ80Mur18FCUsvlYQqCO4=,l4dTNHjyY8CPC2lXqqlAHTuZ80Mur18FCUsvlYQqCO4=,l4dTNHjyY8CPC2lXqqlAHTuZ80Mur18FCUsvlYQqCO4=,Estados Unidos,"????1st-day DJT ??NO DM(FAMILYonly),#PATRIOT,TCB,??DD4EvRpledKpR??,Hlp Hmless #VET s1st,#1A,#2A,NO PC. Followd by #OmarNavarro NOlists,NOporn=block.?? ~Quipable",https://t.co/4srF9ALSJp,1345.0,111,2017-08-18,es,en,Trump is Close to a Complete Travel Ban VICTORY! https://t.co/juIl33CyMe,2017-09-24 23:47,IFTTT,,,,False,,,absent,absent,0.0,0.0,2.0,1.0,[],['http://ift.tt/2wQpEvx'],[],," This tweet makes no reference to a conspiracy theory, and is simply reporting on a current event.

Class: 0"," This tweet does not contain any information related to education, and is not about education in any way.

Class: 0"," This tweet is not about the environment and does not address any environmental issues.

Class: 0"," This tweet does not mention labor or employment, therefore it does not relate to the topic of labor/employment. 

Class: 0"," This tweet is not related to religion, as it is about the Trump administration's travel ban victory. 
Class: 0"," This tweet is not related to science or technology.
Class: 0",[]
763338,920614519205974018,6rWWoE42KlVDlxRHShUYss0fekqAdx8izhUv6JjVSo4=,6rWWoE42KlVDlxRHShUYss0fekqAdx8izhUv6JjVSo4=,6rWWoE42KlVDlxRHShUYss0fekqAdx8izhUv6JjVSo4=,Estados Unidos,Trump is my President !! I Care about him because he cares about US and the USA and our freedoms !! Follow me..!!,https://t.co/zxyYYbkrR5,3216.0,4827,2017-09-05,es,en,GOP Governor Has Had Enough of the Anti-American NFL “STOP!” https://t.co/fsuLFGctj4,2017-10-18 11:36,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://ift.tt/2giomDE'],[],," This tweet references the controversy of NFL players kneeling during the national anthem, which has been used by some to push a narrative of anti-American sentiment. 

Class: 0"," This tweet is not about Education but rather about the NFL and the political stance of a Governor. 
Class: 0"," This tweet is not about the environment.
Class: 0"," This tweet does not have anything to do with labor or employment, so it does not classify as either.

Class: 0"," This tweet is not about religion, but rather about the NFL and a Governor's response to it.

Class: 0"," This tweet does not mention anything related to science or technology, therefore it is not about science/technology.

Class: 0",[]
513198,1331186495177306115,6+vjtCMtDejmMJ1XZXAyduXbW0BgRnl38KGQF2Q5L0=,6+vjtCMtDejmMJ1XZXAyduXbW0BgRnl38KGQF2Q5L0=,6+vjtCMtDejmMJ1XZXAyduXbW0BgRnl38KGQF2Q5L0=,"Uganda, Nigeria Online ","Wisdom is a principle thing| Retweets aren't endorsements | Introvert | Miss Independent |
Muhoozi Kainerugaba my Role Model😍😉
#muhoozi_project| @mkainerugaba",,3236.0,3118,2020-01-04,en,en,"RT @GtRaymond: @6+vjtCMtDejmMJ1XZXAyduXbW0BgRnl38KGQF2Q5L0= @StKyamutetera @KagutaMuseveni @StKyamutetera , thank you for seeing and accepting the truth. The truth will se…",2020-11-24 10:42,Twitter for Android,,,,True,,1.331138080221356e+18,absent,absent,0.0,0.0,0.0,0.0,[],[],"['1854933919', '6+vjtCMtDejmMJ1XZXAyduXbW0BgRnl38KGQF2Q5L0=', '333457862', '126955629', '333457862']",," This tweet is referencing a conspiracy theory as it is implying that a certain truth is being seen and accepted.

Class: 1"," This tweet is not about education. It appears to be a conversation between two users that does not mention education in any way.

Class: 0"," This tweet does not appear to have anything to do with the environment. The tweet is thanking someone for seeing and accepting the truth. 

Class: 0"," This tweet does not mention anything related to labor/employment. 
Class: 0"," This tweet does not mention anything about religion, but is instead thanking someone for ""seeing and accepting the truth"". 
Class: 0"," This tweet does not appear to be about Science/Technology, but instead about accepting the truth.

Class: 0",['Conspiracy Theory']
1039969,827481102176509953,816372365043138561,Rita With Trump,RitaWithTrump,,"I dedicate to give the best information of the president of the United States, I dantote to know every detail and the best top secrets of the day.!#RitaTrump",,0.0,22,2017-01-03,es,en,Democrats must block Neil Gorsuch. Our democracy is at stake | Mischa Haider and Bruce Hay https://t.co/X5KM9iSWDE https://t.co/U0wi6zeicI,2017-02-03 11:37,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qk0boQ'],[],," This tweet does not mention any conspiracy theories and is rather talking about the Democrats blocking a Supreme Court nomination. 
Class: 0"," This Tweet is not related to education in any way, as it is discussing a political issue.

Class: 0"," This tweet does not discuss the environment in any way, so it is not related to the environment. 
Class: 0"," This tweet does not have anything to do with labor or employment.

Class: 0"," This tweet has nothing to do with religion, so it should be classified as 0. 
Class: 0"," This tweet is not about science or technology, but rather is about politics.

Class: 0",[]
48869,1026775255472324613,nLNypqNVNQI4fmoJmze3J87muasHauiayd8bucgecA=,nLNypqNVNQI4fmoJmze3J87muasHauiayd8bucgecA=,nLNypqNVNQI4fmoJmze3J87muasHauiayd8bucgecA=,,🗣️ Independent analytical center where political scientists and experts in international relations from various countries exchange their opinions and views,,108.0,129,2018-06-29,en,en,"⚡️⚡️⚡️Who tried to assassinate Nicolas Maduro?

An exclusive analysis by United World International. 
#UWI #nLNypqNVNQI4fmoJmze3J87muasHauiayd8bucgecA=ernational #Maduro 

▶️https://t.co/wtTPc1C16b",2018-08-07 10:21,Twitter for iPhone,,,,False,,,absent,absent,0.0,0.0,1.0,0.0,"['UWI', 'UnitedWorldInternational', 'Maduro']",['https://uwidata.com/271-who-is-behind-the-recent-assassination-attempt-against-nicolas-maduro/'],[],," This tweet is talking about the suspected assassination attempt of Nicolas Maduro and is providing a link to an analysis that may be related to the event. 

Class: 0"," This tweet is not about education as it is discussing an analysis of the attempted assassination of Nicolas Maduro.

Class: 0"," This tweet does not discuss the environment in any way, but instead focuses on the attempted assassination of Nicolas Maduro.

Class: 0"," This tweet is not about labor or employment. It is about the attempted assassination of Venezuelan President Nicolas Maduro.

Class: 0"," This tweet does not appear to have any relation to religion, as it is discussing an assassination attempt against Nicolas Maduro.

Class: 0"," This tweet is not about Science/Technology as it refers to an analysis about the attempted assassination of Nicolas Maduro.

Class: 0",[]
737794,806193050967867392,bHUy9uuigIItuBR53KqUvcI7WeaUuY1OaK3sH28ufcM=,bHUy9uuigIItuBR53KqUvcI7WeaUuY1OaK3sH28ufcM=,bHUy9uuigIItuBR53KqUvcI7WeaUuY1OaK3sH28ufcM=,,"Discover everything we carry for you. follow us
#tweettop
#toppolitics
#tweetpolitics",,1315.0,3523,2016-12-01,es,en,Scandal-ridden Wells Fargo wants less regulation https://t.co/n7EvSSMRue https://t.co/QlQUnCdIb4,2016-12-06 17:46,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qejsGU'],[],," This tweet does not relate to a conspiracy theory and no conspiracy theories are being discussed.

Class: 0"," This tweet does not mention anything related to education, so it is not about education.

Class: 0"," This tweet is not related to the environment, as it is discussing a scandal related to the banking company Wells Fargo and how they would like less regulation.

Class: 0"," This tweet does not mention labor/employment specifically, so it is not related to labor/employment. 
Class: 0"," The tweet is not about religion.
Class: 0"," This Tweet is not about Science or Technology, it is about Wells Fargo and potential regulation changes.

Class: 0",[]
1445872,822538888765992961,V5m+Qsor+ChqSulHTb4BIZJBfkLn5fL1wVx21qEVTo=,V5m+Qsor+ChqSulHTb4BIZJBfkLn5fL1wVx21qEVTo=,V5m+Qsor+ChqSulHTb4BIZJBfkLn5fL1wVx21qEVTo=,,"Follow us and find out all the steps of the leader Donald Trump, you will discover all his movements next to our team.
Follow us..!#LeaderTrump #LeaderTop",,798.0,1847,2016-12-02,es,en,Maddow Just Compared Trump’s “America First” Slogan To Rise Of Hitler https://t.co/vmgC3RaX8j https://t.co/S29jPjae1k,2017-01-20 20:18,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qsHPv4'],[],," This Tweet implies that the current president's slogan is similar to the rise of Hitler which is a conspiracy theory. 

Class: 1"," This Tweet is not about Education, it is discussing the political slogan ""America First"" and comparing it to the rise of Hitler.

Class: 0"," This tweet does not mention the environment in any way, and is instead discussing the comparison of Trump's slogan to the rise of Hitler.

Class: 0"," This tweet is not about labor or employment as it is discussing the political slogan of President Trump in comparison to the rise of Hitler. 

Class: 0"," This tweet does not discuss religion, so it is not classified as a tweet about religion.

Class: 0"," This tweet is not about Science/Technology, but rather about politics and current events.

Class: 0",['Conspiracy Theory']
813628,896986111519707136,0pjo0q0FLjO9MjBBQKMGwmiwAXq2j8TJ82sB5VjIrA=,0pjo0q0FLjO9MjBBQKMGwmiwAXq2j8TJ82sB5VjIrA=,0pjo0q0FLjO9MjBBQKMGwmiwAXq2j8TJ82sB5VjIrA=,Estados Unidos,"#MAGA VERY conservative. Libs r welcome, but beware. Married and intend to stay that way, so don't waste my time. #NotEHarmony",https://t.co/4srF9ALSJp,1055.0,3772,2017-07-29,es,en,robreiner Looks like you're the Racist if you think this is okay Rob https://t.co/zSCKM20WO1,2017-08-14 06:45,IFTTT,,,8.969299442945106e+17,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['https://twitter.com/stranahan/status/896929944294510592'],[],," This tweet does not appear to have any connection to any conspiracy theory.

Class: 0"," This tweet does not mention any topic related to education, therefore it is not about education.

Class: 0"," This tweet is not about the environment and does not contain any environmental topics or references.

Class: 0"," This tweet does not appear to be about labor or employment, as it does not mention any labor or employment related topics.

Class: 0"," This tweet does not appear to be related to religion.

Class: 0"," This tweet does not contain any information about science or technology, therefore it is not related to either.

Class: 0",[]
320036,1320992991738298368,931634107926401024,Ruhima Jonah,AsantejnrRuhima,Uganda,"Common sense enthusiastic,NRA IDEOLOGUE, Pan Africanist, Lumumbist, Anti-Imperialists and Their Puppets #VisitUganda",https://t.co/7qSRPxBtVj,10615.0,2732,2017-11-17,en,en,@SoberMuzzukulu @thekhozapaul @LxIZFKrgNsaCLceCiBg56S2BLCm2FvPNhlC2Hizos= @kaysafi1 @MKSerumaga @brianmixologist @jashily When did I become a pseudo?,2020-10-27 07:37,Twitter for iPhone,984804470,1.3209916825239962e+18,,False,,,absent,absent,0.0,1.0,3.0,0.0,[],[],"['984804470', '1223195304415191040', 'LxIZFKrgNsaCLceCiBg56S2BLCm2FvPNhlC2Hizos=', '3062916607', '993853055857774592', '2860354721', '836139167042191360']",," This tweet does not appear to be related to any conspiracy theory, but rather is a question asking when the user became a pseudo. 

Class: 0"," This tweet does not mention education in any way so it is not about education.

Class: 0"," This tweet is not about the environment and does not discuss any environmental issues.

Class: 0"," This tweet does not appear to be related to labor/employment and does not provide any context that would infer it is.

Class: 0"," This tweet does not mention religion and does not appear to be related to religion in any way.

Class: 0"," This tweet does not mention anything related to science or technology, so it is not about those topics.

Class: 0",[]
1266894,854036573649723393,EnJOMZA4bIqKIG7CS5cI7OPKgxg6HAIo4+AwnWjN44=,EnJOMZA4bIqKIG7CS5cI7OPKgxg6HAIo4+AwnWjN44=,EnJOMZA4bIqKIG7CS5cI7OPKgxg6HAIo4+AwnWjN44=,Estados Unidos,All information of america and more.. TOP USA #AMERICA #TOPUSA #POLITICSTOP,,2072.0,2243,2016-11-03,es,en,BREAKING  : Trump’s Approval Jumps 8 Points in New Rasmussen Poll https://t.co/2tP77oK9aM https://t.co/Q9oJlS38aq,2017-04-17 18:19,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://truthfeed.com/breaking-trumps-approval-jumps-8-points-in-new-rasmussen-poll/65759/?utm_source=dlvr.it&utm_medium=twitter'],[],," This tweet is not about a conspiracy theory, as it is simply reporting on the results of a poll. 
Class: 0"," This tweet is not about Education, it is about the approval rating of President Trump in a new poll from Rasmussen.

Class: 0"," This tweet does not relate to environment in any way and is instead discussing the approval rating of President Trump in a new poll.

Class: 0"," This tweet does not discuss labor or employment, but instead discusses President Trump's approval in a new Rasmussen poll.

Class: 0"," This tweet is not about religion, it is about the President's approval rating according to a new poll.

Class: 0"," This tweet does not mention any Science or Technology topics so it would not be classified as such. 
Class: 0",[]
1477261,893249176028545025,Dz3Xqse6Oe7gIHifbkXunSlfva0XZGb1eIb5f+TjBXE=,Dz3Xqse6Oe7gIHifbkXunSlfva0XZGb1eIb5f+TjBXE=,Dz3Xqse6Oe7gIHifbkXunSlfva0XZGb1eIb5f+TjBXE=,Estados Unidos,Spreading pug love from 4 acres of beautiful Peak district moorland. We breed perfect puppies for happy homes!Follow me,https://t.co/4srF9ALSJp,797.0,2781,2017-07-31,es,en,nickie_greer MsAlachuaCounty TenaciousTrumps ConnorPaddy disparaging him. I never did. He unblocked me but neve… https://t.co/WQXgSKEwmm,2017-08-03 23:16,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['https://twitter.com/i/web/status/893248178782392322'],[],," This tweet does not contain any mention of a conspiracy theory and is not related to conspiracy theories.

Class: 0"," This tweet does not directly address any topic related to education, so it is not about education.

Class: 0"," This tweet does not appear to be related to the environment in any way.

Class: 0"," This tweet does not appear to be related to Labor/Employment.

Class: 0"," This tweet does not mention religion in any way, so it is not about religion. 

Class: 0"," This tweet does not appear to be about science or technology. 
Class: 0",[]
894555,809821900910100480,10JJKBWNxWAaGpN4SicO6iCvB2Ge7gDg66n+99Yyecw=,10JJKBWNxWAaGpN4SicO6iCvB2Ge7gDg66n+99Yyecw=,10JJKBWNxWAaGpN4SicO6iCvB2Ge7gDg66n+99Yyecw=,,"NewsPapersTOP take the best information from america at your fingertips follow us and discover
#FOLLW
#NEWSPAPERSTOP",,1479.0,2466,2016-11-11,es,en,VIDEO : Laura Ingraham Slams Russian Hysteria “The Election is Done. Trump is Going to Be President” https://t.co/DUSm0sO7w2 https://t.co/GvfcorYPi5,2016-12-16 18:06,dlvr.it,,,,False,,,absent,absent,1.0,0.0,1.0,0.0,[],['http://viid.me/qrmesn'],[],," This tweet is not about a conspiracy theory, as it does not make any claims that are unsubstantiated or not widely accepted as true. It is simply reporting on a video of Laura Ingraham discussing the election.

Class: 0"," This tweet is not about education as it does not mention any educational topics.

Class: 0"," This tweet does not mention the environment in any way.

Class: 0"," This tweet does not mention labor/employment so it is not related to the topic.

Class: 0"," This Tweet does not mention religion in any way and is talking about the election of President Trump, so it is not related to Religion.

Class: 0"," This tweet does not mention any scientific or technological advancement.

Class: 0",[]
1389799,898599662067879936,CmCiLH68mNGa13cc9U5x4UWO1fyfNRPnnCl1STzWEI=,CmCiLH68mNGa13cc9U5x4UWO1fyfNRPnnCl1STzWEI=,CmCiLH68mNGa13cc9U5x4UWO1fyfNRPnnCl1STzWEI=,Estados Unidos,"Proud conservative and Trump supporter. Wife to an amazing man of God. Mom of 5 and Gramma of 10. God 1st, Family and AMERICA! #MAGA 🇱🇷🚂Follow me",https://t.co/4srF9AuhkP,3539.0,2560,2017-07-31,es,en,#ddep BREAKING : Steve Bannon is Out https://t.co/mnzDPousii #debes https://t.co/ARGe5P2ryd,2017-08-18 17:37,IFTTT,,,,False,,,absent,absent,0.0,0.0,5.0,1.0,"['ddep', 'debes']",['http://ift.tt/2v8p5w9'],[],," This tweet does not appear to discuss a conspiracy theory. Instead, it appears to be reporting news that Steve Bannon is no longer part of the Trump administration.

Class: 0"," This tweet is not related to education in any way. 
Class: 0"," This tweet is not about the environment. It is about Steve Bannon leaving his post in the Trump administration.

Class: 0"," This tweet is not about Labor/Employment because it is talking about Steve Bannon being out, without any mention of labor or employment.

Class: 0"," This tweet does not mention anything about religion, and is about Steve Bannon leaving his position. 

Class: 0"," This tweet does not mention anything about science or technology, so it does not fall into either category.

Class: 0",[]
1360279,910319012432826369,b+nV9n72byfnO1sRrL3lHb1SYU8NSxDoI8y7W+almZk=,b+nV9n72byfnO1sRrL3lHb1SYU8NSxDoI8y7W+almZk=,b+nV9n72byfnO1sRrL3lHb1SYU8NSxDoI8y7W+almZk=,Estados Unidos,"Lover of the good news, follow me and I'll take you information that if it's worth reading, I have the best for you from Donald Trump",https://t.co/4srF9ALSJp,1497.0,1014,2017-07-29,es,en,BUSTED! Look Who HYPOCRITE Elizabeth Warren Just Met With! https://t.co/jYQ5qRV17m,2017-09-20 01:45,IFTTT,,,,False,,,absent,absent,0.0,0.0,1.0,1.0,[],['http://ift.tt/2xftCjd'],[],," This tweet implies that Elizabeth Warren is being hypocritical by meeting with someone, without providing any evidence to support the claim.

Class: 0"," This tweet is not related to education, it appears to be about Elizabeth Warren and her hypocrisy.

Class: 0"," This tweet is not about the environment.
Class: 0"," This tweet does not reference labor or employment. 
Class: 0"," This tweet is not about religion, as it is discussing a political meeting between Elizabeth Warren and another person.

Class: 0"," This tweet is not about science or technology, it is more of a political statement about Elizabeth Warren meeting with someone. 

Class: 0",[]
1060703,816351090572607488,qSHnHpnXF90Txy81Rb9x6NIlBwXhntyRoZOq3snYE=,qSHnHpnXF90Txy81Rb9x6NIlBwXhntyRoZOq3snYE=,qSHnHpnXF90Txy81Rb9x6NIlBwXhntyRoZOq3snYE=,,"We bring you all the politics and economy of america at your fingertips
#NewGlobal
#PoliticalTOP
#FOLLOW",,1896.0,3743,2016-11-10,es,en,Out Of Control Democrats Taking Pictures On House Floor; Could Face Serious Fine https://t.co/GgI6kEGrrN https://t.co/cJZGxZnn19,2017-01-03 18:30,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qulxxk'],[],," This tweet is not related to any conspiracy theory and is simply reporting a news story about Democrats taking pictures on the House floor which could result in a fine. 

Class: 0"," This tweet is not about Education, but rather about Democrats on the House floor.

Class: 0"," This tweet does not mention anything about the environment, and therefore does not relate to it.

Class: 0"," This tweet does not reference labor or employment, instead it focuses on the Democrats in the House of Representatives. 

Class: 0"," This tweet is not about religion, but rather the actions of Democrats in the House of Representatives. 
Class: 0"," This tweet is not about Science or Technology, but rather about Democratic politicians and their actions.

Class: 0",[]
1468236,836967074245156864,lsTP5Y6i+Tr6izzPm2yRjGTQie3QNQ8EtLGmLEB1I=,lsTP5Y6i+Tr6izzPm2yRjGTQie3QNQ8EtLGmLEB1I=,lsTP5Y6i+Tr6izzPm2yRjGTQie3QNQ8EtLGmLEB1I=,Estados Unidos,"Americas news, all the best of your hands policy, All political information at your house, and more
#TOPAMERICA
#TOPX",,2270.0,5064,2016-11-03,es,en,Odds of a Fed rate hike in March surge https://t.co/qX6CKuLMG5 https://t.co/zmIWSjmS9V,2017-03-01 15:51,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://money.cnn.com/2017/03/01/news/economy/march-rate-hike-dudley/index.html?section=money_topstories&utm_source=dlvr.it&utm_medium=twitter'],[],," This tweet is not about a conspiracy theory, but rather about the odds of the Federal Reserve raising interest rates in March.

Class: 0"," This Tweet does not mention anything about education so it is not about education. 
Class: 0"," This tweet does not relate to the environment, it is discussing the odds of the Federal Reserve raising interest rates.

Class: 0"," This tweet is not about Labor or Employment, it is about the potential of a Federal Reserve rate hike in March.

Class: 0"," This tweet is not about religion, it is about the US Federal Reserve's interest rate.

Class: 0"," This tweet is about economics and the Federal Reserve, which is not related to Science or Technology. 
Class: 0",[]
638173,914420531167944704,qkMezPYXezK3L7iVJHtKJnohYaiIG+vrifGBiriacY=,qkMezPYXezK3L7iVJHtKJnohYaiIG+vrifGBiriacY=,qkMezPYXezK3L7iVJHtKJnohYaiIG+vrifGBiriacY=,Estados Unidos,"Hello, its so nice to see you on here,I am ada new on here hoping to meet the right man for me,I am 33 years and i am a widow and i have a son of 2 years,Aaron",https://t.co/4srF9ALSJp,944.0,84,2017-08-18,es,en,BREAKING: Look Who Was Just Kicked Off The Football Team For Kneeling! https://t.co/W35AXMOwjM,2017-10-01 09:23,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://ift.tt/2fBnPMJ'],[],," This tweet does not mention any conspiracy theories, it is simply reporting news about a football team. 
Class: 0"," This tweet is not about education as it is discussing a student being kicked off a football team due to kneeling.

Class: 0"," This tweet is not about the environment, but instead about a football team and a player being removed for kneeling.

Class: 0"," This tweet does not pertain to labor or employment, as it is discussing a football team. 
Class: 0"," This tweet is not about religion, but instead about football and a player who was kicked off the team for kneeling.

Class: 0"," This tweet is not about science or technology, as it is about a football team and an individual player's actions.

Class: 0",[]
279827,1209745034276270081,YwHkOtgsBU6CjuOXu9LIyqW7KaHBy9WGQTucvj+pqc=,YwHkOtgsBU6CjuOXu9LIyqW7KaHBy9WGQTucvj+pqc=,YwHkOtgsBU6CjuOXu9LIyqW7KaHBy9WGQTucvj+pqc=,"Kampala, Uganda",Entertainment,,755.0,625,2017-02-10,en,en,"RT @5ive_zw: Her: “i faked every orgasm” 

Me: “I saw every meme you sent me at least a month before you showed them to me”",2019-12-25 07:57,Twitter for iPhone,,,,True,,1.2097172761922314e+18,absent,absent,0.0,0.0,0.0,0.0,[],[],['1134786110436126721'],," This tweet does not discuss a conspiracy theory, but rather humorous conversation between two people.

Class: 0"," This tweet does not appear to be related to Education. 
Class: 0"," This tweet has nothing to do with the environment, it is a conversation between two people.

Class: 0"," This tweet has nothing to do with labor or employment.
Class: 0"," This tweet is not about religion, it is about two people discussing a conversation they had.

Class: 0"," This tweet does not mention anything about science or technology, so it should not be classified as related to those topics. 

Class: 0",[]
1262987,894807039083507713,s94uMDPuiMtSngZHP8tHkmZorWRG5cFyPpYoxCimE8=,s94uMDPuiMtSngZHP8tHkmZorWRG5cFyPpYoxCimE8=,s94uMDPuiMtSngZHP8tHkmZorWRG5cFyPpYoxCimE8=,Estados Unidos,"Very Independent, I believe all lives matters, I'm happy to said I VOTE for #Donald J Trump. I believe in the constitution, #AmericanFirst Follow me",https://t.co/4srF9ALSJp,177.0,970,2017-08-08,es,en,RT @sterllarTR: #ste Trump’s Lawyer Going to SCOTUS Over Blockade of Undercover Abortion Videos https://t.co/l0exTb7TI0 https://t.co/fCKivg…,2017-08-08 06:26,Twitter Web Client,,,,True,wusEXnOUoeG8bfSFMYqUjMyhNZVKKn6hKwrWPW3v1ik=,8.947407760847012e+17,absent,absent,0.0,0.0,0.0,0.0,['ste'],['http://ift.tt/2vJy2Rh'],[890047494897496064],," This tweet is not about conspiracy theory, but rather about a legal action taken by the President's lawyer related to videos being blocked about abortion. 

Class: 0"," This tweet is discussing the legal action taken by President Trump's lawyer to the Supreme Court in order to block undercover videos of abortion. It is not related to education. 

Class: 0"," This tweet does not have anything to do with the environment, but rather with Trump's lawyer going to the Supreme Court over a blockade of undercover abortion videos. 

Class: 0"," This tweet is not about labor or employment as it is discussing the Supreme Court's consideration of cases surrounding the release of undercover videos related to abortion. 

Class: 0"," This tweet is about Trump's lawyer going to the Supreme Court to challenge the blocking of undercover abortion videos. This tweet does not mention any specific religious affiliations or beliefs, so it is not about religion.

Class: 0"," This tweet is talking about Trump's lawyer going to the Supreme Court of the United States to discuss the blockade of undercover abortion videos, so it does not involve science or technology.

Class: 0",[]
